cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,1000,0.4375,7.2623933112842645,9.246541752601765,10.81718484990043,1,1374.3806124790558,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,3000,0.4375,7.262393475206766,9.24654179631543,10.81718483959237,1,1374.38061250075,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,1,0,2.8503384952587885,3.1173136991908876,0.01149480757148282,0,246.39932370063792,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,3,0,4.589541063030662,5.376099974869816,0.06597758096237721,0,416.0380221078839,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,10,0.5,5.91398522511916,8.137126070398983,6.439628528742486,1,940.0922159322308,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,30,0.5,6.078090291667199,8.694431715496904,9.962156558342992,1,1303.9230661568893,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,100,0.5,6.9147232101220455,9.101101271842582,10.632293088819871,1,1361.0437590788954,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,300,0.5,7.257487142661658,9.224975530097876,10.815565463383003,1,1374.3143560108908,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,1000,0.5,7.26239333189229,9.225866512820216,10.817184852886138,1,1374.3806124752768,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,2,3000,0.5,7.262393475206758,9.225866532423842,10.817184839592393,1,1374.3806125007502,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,3,1,0,2.88574075846066,3.188395063005303,0.015942474977846163,0,310.7943306855143,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,3,3,0,4.655457826290793,5.604719409231961,0.1258142700531403,0,534.8576315891065,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,3,10,0.25,6.2420204116070614,8.606039476835273,7.614476679058571,0.6666666666666666,1043.3440632417908,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,3,30,0.375,6.402976320976288,9.2024730113892,10.290224267195974,1,1328.9626203616297,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,3,100,0.375,7.022472638872462,9.560314874575123,10.71613940863009,1,1367.6689309738613,NaN,NaN
